loan,income,balance
No,45315.5574507726,919.077555018396
No,27212.9512378545,94.9324758740624
No,29413.1489918422,333.374188920034
No,30971.1972485545,197.910716505068
No,41047.5557873222,624.91008800743
No,54406.5022458143,138.252251807784
No,46185.5520006902,787.551771667647
No,36271.3345629976,1030.92756438288
No,30159.2098936227,1049.74764261543
No,35738.9875659081,0
No,18467.1021942011,1130.05678744088
No,51303.1401368965,795.541223505837
No,18710.6144823399,1503.59623846768
No,46071.6605240224,436.135012404984
No,36314.4363313898,800.705593268976
Yes,16580.4505635578,1881.04995231902
No,18632.6160618408,1445.45802967522
No,23994.4039068604,1166.10023562566
No,38970.0289045853,163.747103724139
No,46353.8021213475,0
No,47814.1742032386,1322.05293700543
No,61525.6961773731,1283.52325340241
No,43059.0486011163,1000.89843370124
No,47602.1164993638,249.860323038141
No,38991.0124810993,500.222178363597
No,36374.4339230205,568.094485122303
No,13714.2793843271,1047.08515382753
No,15976.6378608407,186.668374310028
No,39224.4092738836,782.778332002182
No,18007.8329600719,388.548350469936
No,17279.5218205669,842.572226289192
No,44197.9084625663,556.11563127995
No,48112.4805359665,1234.57861793258
No,42123.2172146197,412.894341852175
No,29269.3335200448,683.357393752549
No,48101.6116884956,872.226171550897
No,24740.7535995478,415.765428516259
No,16740.4430837437,1518.01880894666
No,44612.1475667156,254.39445522627
No,24057.5179445895,1507.24919460052
No,40848.6917935743,900.567503074961
No,46011.9466316937,595.145133604105
No,21083.0045099261,163.939823069243
No,43472.6742993942,389.613251859694
No,14834.8642935984,1334.97118024022
No,17864.0992535126,1961.72865697375
No,36439.6787266044,1173.1614932717
No,23218.0838040839,1102.41824206016
No,46411.8200587014,1228.90791879055
Yes,29525.7494012187,1505.83147454065
No,21160.4293008005,1217.62391318403
No,12042.8942197634,843.159090993044
No,59403.9300095678,1004.53290350781
No,57500.1110544571,294.062944441265
No,24569.5672907264,484.72347948412
No,34586.253337608,775.556138836832
No,21031.8598306849,1339.31276875945
No,39156.6274892218,801.855034413267
No,37573.1413923906,551.887100316107
No,23440.0642225885,522.381180598609
No,20660.4693787312,1237.45472270608
No,57563.4892343032,320.005916922744
No,30093.727535682,960.670030602657
No,29773.6093193606,272.019517715797
No,33781.8151051117,927.165918219897
No,55189.6859931147,75.7952593119642
No,37635.9540815737,1285.85138073458
No,32478.0439109335,1471.77507287232
No,14485.4684384242,808.014719128948
No,42900.0249481755,747.353555712602
No,23865.3280982629,327.795731659084
No,18786.5803421911,851.341791940435
No,27370.30436569,110.854365105375
No,57322.1050225554,541.755569348689
No,36269.292539222,0
No,51740.8900511035,1201.36026411294
No,18982.5557145634,57.21983790346
No,32945.8280664548,785.093484581621
No,17445.182442159,383.639664344123
No,52765.0586636951,1107.3041567002
No,55454.6310403682,396.985985441859
No,44807.3782736911,0
No,45207.3876257005,924.241534804409
No,33202.5343827786,602.493724895076
No,17962.3110875424,828.739825030737
No,20837.335463841,1.61117557184241
No,18002.3251896023,894.005789144511
No,31313.3745754932,1234.47647873186
No,42642.2373730984,406.013980421047
No,12376.0959820386,1051.99844854114
No,18890.2280817727,1085.83807964848
No,41133.1268472153,1656.17327163556
No,20426.7939710666,242.652608865188
No,12927.7128023964,602.306495490726
No,59660.997035609,187.597302610554
No,34497.7426835848,331.297081896645
No,57131.3203683842,911.387795135943
No,39761.5618426607,391.408200513922
No,33957.1819605723,1450.34918369889
No,28960.1128050344,819.916988526305
No,18666.4122118689,1590.17641257216
No,22493.5012611123,1256.61487000808
Yes,22652.1096342004,1889.33211032708
No,10774.9719084207,743.685374931591
No,29555.9054677704,343.194499373316
No,44079.3328679291,534.973154698066
No,34857.5403138442,1207.69790606359
No,39829.4168314528,564.813897226514
No,22938.136865064,495.365263297121
No,38647.5218924775,902.513823067702
No,18544.0516544313,1741.27335406342
No,52700.1096932984,1166.64262489824
No,23245.0707596437,631.159770000693
No,14668.3807126095,1076.97796559172
Yes,37634.3463986484,1243.55402519945
No,34747.7557770979,2113.01902301561
No,43313.2829877461,1296.06099706844
No,47147.7259452981,1088.6740772095
No,42313.5157494728,824.731704075054
No,37011.1832764975,684.294841367277
No,26221.5179003895,37.3648864980893
No,18414.5700678425,878.149005483414
No,40683.460345652,904.241522236051
No,22181.3945457544,942.042214953173
No,16323.3647607655,957.492536316181
No,17606.6359250896,285.290875789697
No,19846.0647530616,1468.38274775613
No,27668.5760951812,322.713019502604
No,40877.2264536574,414.134063133659
No,36812.7060929345,1105.0028119368
No,31934.8379751055,0.445756768543902
No,13902.1790020542,619.701399647492
No,56676.8017535974,293.869320215957
No,19704.9194208198,637.382728273361
No,69325.0798211788,1109.5286172344
No,52903.4613674735,1223.11294353625
No,13081.661063285,1183.69295023871
No,54335.2240998272,569.790872578607
No,46026.4879077479,625.531922916042
No,16908.7780990483,833.655299315209
No,44827.2658786343,866.045922597997
No,17279.2868116854,945.479849222592
No,43901.8053189526,1554.8455452416
No,51927.7467980249,575.768345325989
No,38722.9611910965,1141.60368724373
No,45376.5564836309,1146.64022020839
No,34305.9186818322,0
No,35454.7554164715,434.714771292189
No,39135.6369619437,1026.13443029103
No,29252.3614341099,1302.79720625578
No,59561.9052001087,690.70587061269
No,40727.642926059,574.451632934148
No,43346.6222644447,0
No,13058.6066581806,251.306023741879
No,16490.7069325506,1252.11395420994
No,52249.3123410668,207.895206863744
Yes,48965.3469660968,1753.08438927503
No,21107.5202436778,1279.93522684716
No,36461.9011295762,862.876513688263
No,33394.9791032222,1143.54140485283
No,71238.550598183,1253.18164046029
No,25557.6396710092,624.083972234424
No,14322.0883601209,1027.86106974252
Yes,50553.5345217328,1964.01468409879
No,32539.645010165,752.426109073027
No,32640.1440477816,953.929817672466
No,66749.4334388805,773.204212695115
No,52238.087436574,432.791088457237
No,31616.8002356646,797.734016170854
No,56089.1542511444,240.841552778801
No,31815.3465553473,662.315857397632
No,15432.3959887695,1056.36554989132
No,43015.5391532467,741.08759609685
No,42284.6821746769,0
No,41123.2124696344,981.954489805675
No,42781.3833042045,1569.83566642918
No,45596.1078294951,136.505521337915
No,18117.4279105891,731.951715263318
No,32040.9312602139,717.810767816132
No,18262.17614318,1005.17622287668
No,31192.9127239783,561.928360945712
Yes,44998.2874372569,2033.19178970717
No,46704.7380027047,638.817455651788
No,11528.9996637775,1104.94968692492
No,29514.0336126113,0
No,34290.6049187037,633.766672475066
No,20894.0766566208,1526.02513350733
No,43026.3291277584,522.766271539235
No,47381.7242321925,853.103127554178
No,39338.8621179726,1225.22515222291
No,22047.7816148887,1559.62786903645
No,34932.4937627442,260.339935694837
No,50505.3668955538,1320.94324512886
No,45089.3895443578,1443.64838984541
No,30303.6067766383,791.638233418398
No,33445.4896891145,922.666469149122
No,35887.5463607598,80.7528636417692
No,34728.0214273877,193.358538633313
No,45519.0189767343,939.098501835431
No,30787.1557165826,1336.80301473215
Yes,49803.2930787071,1488.77956191303
No,13709.2053280026,375.196746931796
No,18978.1884504424,773.381163196626
No,44600.6627973171,581.423169475544
No,43147.7720272572,461.050249375609
Yes,25398.1974394264,1424.55932328854
No,17139.8480911334,1139.39621359668
No,41673.7341538879,1032.20326972472
No,44556.2194186218,96.641838693463
No,42678.7131911716,338.779408193535
No,13793.185177665,1331.42546161804
No,34479.623487361,0
No,42436.6864423497,616.253970000918
No,30146.635742307,599.800862543391
No,20904.4478767522,1466.56289000134
No,49925.323917144,593.303890859047
No,49432.9527599407,786.98126003688
No,48753.3128742021,926.985326670123
No,37462.6433294708,1175.42043326533
No,23295.8432768538,1697.74966709098
No,54203.1902133298,575.514383348284
No,54404.4816929543,1386.30244368266
No,23152.7230957415,1222.24509239018
No,26905.5807480981,1556.19419401156
No,52821.534851342,1103.9218798007
Yes,40214.6208266244,1496.07211037409
No,25920.3219107255,975.642874013062
No,23403.0637701792,781.174257050636
No,18939.8427921635,940.43546629748
No,32531.2157555247,375.329620037707
No,51770.4583502486,627.876133290845
No,49371.9569059475,1304.38320880201
No,37534.3292363065,1496.23236999032
No,15851.4826456384,1005.59382873394
No,46060.8529335004,828.857754277826
No,18903.3784424655,1144.35851962952
No,42537.9907928054,1386.19194850385
No,11453.6115299764,1321.80520597311
No,35765.7064949288,1121.15125107007
No,45966.3510607549,547.863342238693
No,42461.561421278,813.997341222043
No,52166.0059677808,75.1839852575265
No,28621.1254234809,598.219297785381
No,12308.0183210287,63.0363232718853
No,48642.2545051056,0
No,35929.1635489322,1553.70330850943
No,46419.9970823921,813.716093928425
No,42875.0060232127,1386.17675310876
No,43693.5211629212,933.767315398992
No,20134.6472923928,1240.0956001901
No,33781.6563086993,0
No,30833.8020564507,613.581862403872
No,53125.483453833,253.516795606147
No,17094.4788899247,947.885845436684
No,16100.5708324214,112.811909496946
No,18892.8212923273,827.041305351259
No,43900.0915627634,484.679498992764
No,25157.7314155335,271.249704929045
No,52509.7424393596,1018.24890629919
No,43730.7666522244,0
No,16421.4899199996,0
No,36555.4627038954,1101.80371492885
No,18913.0382150486,1471.89782186442
No,40707.6187725798,1057.71318049474
No,17626.1671331159,352.550537246057
No,50635.8908134497,1029.81930810508
No,35964.7919280857,1308.66309413507
No,10537.5298371772,1581.79048948189
No,53710.2153023883,918.118901852202
No,40323.5590650437,637.80029105974
No,38468.2446481102,369.041787994189
No,18499.9615427609,985.092698575156
No,32428.8129068856,306.956926626839
No,43715.4137557695,1205.91323877975
No,40504.9154530742,1079.50296284952
No,40046.4219820768,555.28848862916
No,39293.9825127873,905.011694432408
No,20870.2679822065,1348.95607421149
No,19252.2372905694,1461.83324856434
No,29811.3634534199,443.446992281183
Yes,51508.8688750637,2024.10501794555
No,39368.1418726725,1516.55115236998
No,18256.2883915625,520.55764649278
No,44501.9150376188,850.548098661389
No,49919.9672941973,926.489673303745
No,9611.96315721431,1275.82422479209
No,20684.2374148176,249.598383222232
No,19372.821596214,1564.47141053711
No,37639.9824345739,443.175564513603
No,33991.9911077722,323.546908292229
No,24949.6216077124,512.320202471464
No,14154.9134748808,524.760633586772
No,38660.9996466846,741.420460867951
No,14305.1114657784,1994.04918807544
No,24000.8949377252,1175.71519291045
No,41243.8547877224,284.048775672597
No,39109.3096711426,565.505384485186
No,31150.3746922421,47.7456654427857
No,45083.3202024572,776.954865809858
No,65526.8097376763,353.739097129679
No,53594.4200078911,76.1322492185705
No,45994.6447324797,839.603597582824
No,22425.5354752613,754.484022622877
No,23630.2736656378,833.120773570663
No,27548.9502982988,277.294917912513
No,37091.8738266472,1594.69718916083
No,40393.475426742,0
No,14236.0919939822,1281.61709121705
No,40174.9503542028,1469.70378608501
No,38165.6883141482,0
No,46611.7316362549,891.403240954195
No,51518.0552452664,493.764909913585
No,24306.6503533345,884.61401155588
No,32582.7455647636,0
No,47944.6009631919,1028.52038633802
No,13275.9144055105,425.831740346561
No,52489.7642194785,1132.35806231732
No,46218.4605577078,965.273803867657
Yes,51504.2939603673,2499.01674959731
No,11346.841867294,1435.18126392821
No,8637.96330726594,1391.19635951909
No,17665.5490483662,1804.41336882629
No,19229.2258698321,321.795067191554
No,41931.7044839488,1506.66982857751
Yes,12104.3156125042,1402.2675157905
Yes,38881.9693488013,1379.43071716928
No,57182.3321169239,1232.97872910186
No,35755.8666236451,134.8580207926
No,18787.3370277614,422.91401738152
No,21785.2527545924,1373.56421329756
No,55591.5570250899,661.425887551556
No,27425.6749546043,1427.71842109148
No,39459.7670351625,938.637862081905
No,56483.0568967942,608.428994066855
No,46965.1382601229,1477.53239379449
No,17876.2926926974,1470.58874098652
No,20739.6267863319,1488.59885868055
No,49608.0061692772,0
No,19566.267236924,328.038334167857
No,21087.3235241636,1333.80612782554
No,40593.2854222443,764.534716932002
No,52106.2049030669,110.326678985078
Yes,14947.5197523987,2502.68493124851
No,36592.7568387284,604.315515354891
No,22645.0400572771,1595.28815784271
No,50076.263573802,0
No,50902.1361446325,440.637650067582
No,13372.5129190972,876.91862459295
No,35566.9563710813,1366.89031408419
No,32795.0463387124,1129.97593669534
No,56862.0669379978,1077.02082435363
No,26040.0045902552,1411.07424052845
No,45788.4921149217,0
No,27355.8050223478,861.652948042994
No,56483.5372041058,1185.6611151702
No,57100.417673064,901.55391841873
No,14841.9896203264,773.730215692355
No,30716.643061226,1387.97338494722
No,37355.9443441242,1207.69472622489
No,12587.4014518905,455.716437749994
No,19110.0744657258,550.89504879092
No,22965.1766792838,1484.80542343076
No,15261.7080321273,441.6261267835
No,28056.7839140013,810.412075206354
No,49810.8999928717,1137.03989872874
No,13870.9696838977,1402.40771590191
No,29374.9288818287,1541.81280611611
No,63041.2247822201,898.980725863394
No,18702.9559953232,700.331159311357
No,23795.5514988932,895.458063540101
No,48489.3786594128,770.132191937447
No,53779.0182507663,841.951730995958
No,30449.2501938471,44.3136199316928
No,42257.4931884345,377.300360293832
No,49216.2481525872,264.801150517454
No,37341.8987786128,522.021639127425
No,41866.5580569381,1681.91600493709
No,55421.5527948288,1069.53936754679
No,37925.974621095,375.700949263496
No,19835.9690488338,670.991525972821
No,49305.553165678,318.912568249803
No,25314.8530876177,955.120217585801
No,24901.9963402933,1123.79343887029
No,34836.2527191327,993.580878716165
No,54559.11666453,278.805260305244
No,44150.16208824,1553.28960393601
No,34522.8855582819,0
No,36497.468463815,483.59130114851
No,18534.4307209132,311.530549144093
No,32994.1513632918,536.253861565682
No,27483.8950029773,127.707918266324
Yes,23898.8782347949,1507.33394777159
No,40946.6055213149,1351.03593016271
No,42751.7652446347,723.198986574556
No,22618.4241475367,1041.20279873936
No,34246.6949101404,1102.11010931046
No,16419.7129717032,420.370264310909
Yes,36675.6068828001,1278.40730029171
No,52741.8106709888,542.469658032295
No,47175.6145225579,401.829042222614
No,51114.319721702,506.505871615376
No,23498.3002028493,1160.49960409805
No,56605.5988561131,1277.79591275967
No,18973.9076818191,1200.62447093622
No,11556.6953127023,1418.58607157426
No,14592.8404029742,480.339703591062
No,31139.7218358579,370.530018801453
No,51138.2654555752,737.685240540124
No,41366.6778934933,501.921445987957
No,30441.5548461711,1682.20122361406
No,21073.9888335265,813.452791611745
No,46937.622870695,683.826251435648
No,15197.248514096,1036.60044401754
No,24945.0377452165,471.143388673042
No,39707.0423260875,336.419640443448
No,13136.8304234267,443.723043916105
No,35269.1229673177,967.138888417836
No,15706.2150942701,549.275969561753
No,17974.7411792535,1601.1600560556
No,59695.2904641564,902.137819758817
No,37553.5510529754,0
No,41744.3150767776,1433.18354789508
No,13376.0533426289,502.797735462042
No,35858.9302041276,433.452818738995
No,36750.4989762499,406.426718303055
No,56610.8155695667,935.481004968962
No,12160.842279892,1545.83064077307
No,19811.3305427787,93.9405627936824
No,24050.371721417,192.411154711618
